sequence_id,active_region,t_obs_end,frame_0,frame_1,frame_2,frame_3,target_window_start,target_window_end,binary_target_MX_24_48h,multiclass_target,log10_peak_flux
SEQ_AR-11836_201309042005,AR-11836,2013-09-04T20:05:00+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11836_T003_20130830093001.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11836_T000_20130904092500.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11836_T001_20130904163500.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11836_T002_20130904200500.fits,2013-09-05T20:05:00+00:00,2013-09-06T20:05:00+00:00,0,1,-5.8155
SEQ_AR-11836_201309042125,AR-11836,2013-09-04T21:25:00+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11836_T000_20130904092500.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11836_T001_20130904163500.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11836_T002_20130904200500.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11836_T003_20130904212500.fits,2013-09-05T21:25:00+00:00,2013-09-06T21:25:00+00:00,0,1,-5.8155
SEQ_AR-11836_201309080105,AR-11836,2013-09-08T01:05:00+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11836_T001_20130904163500.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11836_T002_20130904200500.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11836_T003_20130904212500.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11836_T000_20130908010500.fits,2013-09-09T01:05:00+00:00,2013-09-10T01:05:00+00:00,0,0,-8.0
SEQ_AR-11836_201309080805,AR-11836,2013-09-08T08:05:00+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11836_T002_20130904200500.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11836_T003_20130904212500.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11836_T000_20130908010500.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11836_T001_20130908080500.fits,2013-09-09T08:05:00+00:00,2013-09-10T08:05:00+00:00,0,0,-8.0
SEQ_AR-11836_201309081135,AR-11836,2013-09-08T11:35:00+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11836_T003_20130904212500.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11836_T000_20130908010500.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11836_T001_20130908080500.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11836_T002_20130908113500.fits,2013-09-09T11:35:00+00:00,2013-09-10T11:35:00+00:00,0,0,-8.0
SEQ_AR-11836_201309081255,AR-11836,2013-09-08T12:55:00+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11836_T000_20130908010500.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11836_T001_20130908080500.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11836_T002_20130908113500.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11836_T003_20130908125500.fits,2013-09-09T12:55:00+00:00,2013-09-10T12:55:00+00:00,0,0,-8.0
SEQ_AR-11842_201309132350,AR-11842,2013-09-13T23:50:00+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11842_T000_20130913120000.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11842_T001_20130913190000.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11842_T002_20130913223000.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11842_T003_20130913235000.fits,2013-09-14T23:50:00+00:00,2013-09-15T23:50:00+00:00,0,0,-8.0
SEQ_AR-11849_201309241725,AR-11849,2013-09-24T17:25:59+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11849_T000_20130924053559.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11849_T001_20130924123559.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11849_T002_20130924160559.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11849_T003_20130924172559.fits,2013-09-25T17:25:59+00:00,2013-09-26T17:25:59+00:00,0,0,-8.0
SEQ_AR-11857_201310031150,AR-11857,2013-10-03T11:50:00+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11857_T000_20131003000000.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11857_T001_20131003070000.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11857_T002_20131003103000.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11857_T003_20131003115000.fits,2013-10-04T11:50:00+00:00,2013-10-05T11:50:00+00:00,0,1,-5.6741
SEQ_AR-11870_201310180300,AR-11870,2013-10-18T03:00:00+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11870_T000_20131017151000.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11870_T001_20131017221000.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11870_T002_20131018014000.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11870_T003_20131018030000.fits,2013-10-19T03:00:00+00:00,2013-10-20T03:00:00+00:00,0,0,-8.0
SEQ_AR-11872_201310241255,AR-11872,2013-10-24T12:55:59+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11872_T000_20131024010559.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11872_T001_20131024080559.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11872_T002_20131024113559.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11872_T003_20131024125559.fits,2013-10-25T12:55:59+00:00,2013-10-26T12:55:59+00:00,0,0,-8.0
SEQ_AR-11879_201310221150,AR-11879,2013-10-22T11:50:00+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11879_T000_20131022000000.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11879_T001_20131022070000.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11879_T002_20131022103000.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11879_T003_20131022115000.fits,2013-10-23T11:50:00+00:00,2013-10-24T11:50:00+00:00,0,0,-8.0
SEQ_AR-11882_201310281459,AR-11882,2013-10-28T14:59:00+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11882_T000_20131028025900.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11882_T001_20131028100900.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11882_T002_20131028133900.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11882_T003_20131028145900.fits,2013-10-29T14:59:00+00:00,2013-10-30T14:59:00+00:00,1,2,-4.286
SEQ_AR-11884_201310291536,AR-11884,2013-10-29T15:36:00+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11884_T000_20131029034600.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11884_T001_20131029104600.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11884_T002_20131029141600.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11884_T003_20131029153600.fits,2013-10-30T15:36:00+00:00,2013-10-31T15:36:00+00:00,0,1,-5.7533
SEQ_AR-11884_201310301209,AR-11884,2013-10-30T12:09:01+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11884_T001_20131029104600.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11884_T002_20131029141600.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11884_T003_20131029153600.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11884_T000_20131030120901.fits,2013-10-31T12:09:01+00:00,2013-11-01T12:09:01+00:00,0,1,-5.137
SEQ_AR-11884_201310301909,AR-11884,2013-10-30T19:09:01+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11884_T002_20131029141600.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11884_T003_20131029153600.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11884_T000_20131030120901.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11884_T001_20131030190901.fits,2013-10-31T19:09:01+00:00,2013-11-01T19:09:01+00:00,0,1,-5.137
SEQ_AR-11884_201310302239,AR-11884,2013-10-30T22:39:01+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11884_T003_20131029153600.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11884_T000_20131030120901.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11884_T001_20131030190901.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11884_T002_20131030223901.fits,2013-10-31T22:39:01+00:00,2013-11-01T22:39:01+00:00,0,1,-5.137
SEQ_AR-11884_201310302359,AR-11884,2013-10-30T23:59:01+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11884_T000_20131030120901.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11884_T001_20131030190901.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11884_T002_20131030223901.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11884_T003_20131030235901.fits,2013-10-31T23:59:01+00:00,2013-11-01T23:59:01+00:00,0,1,-5.137
SEQ_AR-11890_201311070416,AR-11890,2013-11-07T04:16:01+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11890_T000_20131106162601.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11890_T001_20131106232601.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11890_T002_20131107025601.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11890_T003_20131107041601.fits,2013-11-08T04:16:01+00:00,2013-11-09T04:16:01+00:00,1,3,-3.888
SEQ_AR-11891_201311071150,AR-11891,2013-11-07T11:50:00+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11891_T000_20131107000000.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11891_T001_20131107070000.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11891_T002_20131107103000.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11891_T003_20131107115000.fits,2013-11-08T11:50:00+00:00,2013-11-09T11:50:00+00:00,1,2,-4.5677
SEQ_AR-11893_201311121143,AR-11893,2013-11-12T11:43:00+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11893_T000_20131111235300.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11893_T001_20131112065300.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11893_T002_20131112102300.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11893_T003_20131112114300.fits,2013-11-13T11:43:00+00:00,2013-11-14T11:43:00+00:00,0,0,-8.0
SEQ_AR-11897_201311141125,AR-11897,2013-11-14T11:25:01+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11897_T000_20131113233501.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11897_T001_20131114063501.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11897_T002_20131114100501.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11897_T003_20131114112501.fits,2013-11-15T11:25:01+00:00,2013-11-16T11:25:01+00:00,0,1,-5.0544
SEQ_AR-11903_201311181557,AR-11903,2013-11-18T15:57:00+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11903_T000_20131118040700.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11903_T001_20131118110700.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11903_T002_20131118143700.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11903_T003_20131118155700.fits,2013-11-19T15:57:00+00:00,2013-11-20T15:57:00+00:00,0,0,-8.0
SEQ_AR-11915_201312060936,AR-11915,2013-12-06T09:36:00+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11915_T000_20131205214600.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11915_T001_20131206044600.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11915_T002_20131206081600.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11915_T003_20131206093600.fits,2013-12-07T09:36:00+00:00,2013-12-08T09:36:00+00:00,0,0,-8.0
SEQ_AR-11917_201312120259,AR-11917,2013-12-12T02:59:42+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11917_T000_20131211150942.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11917_T001_20131211220942.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11917_T002_20131212013942.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11917_T003_20131212025942.fits,2013-12-13T02:59:42+00:00,2013-12-14T02:59:42+00:00,0,1,-5.3979
SEQ_AR-11921_201312221920,AR-11921,2013-12-22T19:20:00+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11921_T000_20131222073000.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11921_T001_20131222143000.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11921_T002_20131222180000.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11921_T003_20131222192000.fits,2013-12-23T19:20:00+00:00,2013-12-24T19:20:00+00:00,0,0,-8.0
SEQ_AR-11928_201312181150,AR-11928,2013-12-18T11:50:00+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11928_T000_20131218000000.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11928_T001_20131218070000.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11928_T002_20131218103000.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11928_T003_20131218115000.fits,2013-12-19T11:50:00+00:00,2013-12-20T11:50:00+00:00,0,1,-5.6741
SEQ_AR-11928_201312220730,AR-11928,2013-12-22T07:30:00+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11928_T001_20131218070000.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11928_T002_20131218103000.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11928_T003_20131218115000.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11928_T000_20131222073000.fits,2013-12-23T07:30:00+00:00,2013-12-24T07:30:00+00:00,1,2,-4.7253
SEQ_AR-11928_201312221430,AR-11928,2013-12-22T14:30:00+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11928_T002_20131218103000.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11928_T003_20131218115000.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11928_T000_20131222073000.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11928_T001_20131222143000.fits,2013-12-23T14:30:00+00:00,2013-12-24T14:30:00+00:00,1,2,-4.7253
SEQ_AR-11928_201312221800,AR-11928,2013-12-22T18:00:00+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11928_T003_20131218115000.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11928_T000_20131222073000.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11928_T001_20131222143000.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11928_T002_20131222180000.fits,2013-12-23T18:00:00+00:00,2013-12-24T18:00:00+00:00,1,2,-4.7253
SEQ_AR-11928_201312221920,AR-11928,2013-12-22T19:20:00+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11928_T000_20131222073000.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11928_T001_20131222143000.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11928_T002_20131222180000.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11928_T003_20131222192000.fits,2013-12-23T19:20:00+00:00,2013-12-24T19:20:00+00:00,1,2,-4.7253
SEQ_AR-11931_201312301012,AR-11931,2013-12-30T10:12:59+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11931_T000_20131229222259.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11931_T001_20131230052259.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11931_T002_20131230085259.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11931_T003_20131230101259.fits,2013-12-31T10:12:59+00:00,2014-01-01T10:12:59+00:00,0,0,-8.0
SEQ_AR-11934_201312221920,AR-11934,2013-12-22T19:20:00+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11934_T000_20131222073000.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11934_T001_20131222143000.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11934_T002_20131222180000.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11934_T003_20131222192000.fits,2013-12-23T19:20:00+00:00,2013-12-24T19:20:00+00:00,0,1,-5.699
SEQ_AR-11934_201312261129,AR-11934,2013-12-26T11:29:39+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11934_T001_20131222143000.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11934_T002_20131222180000.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11934_T003_20131222192000.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11934_T000_20131226112939.fits,2013-12-27T11:29:39+00:00,2013-12-28T11:29:39+00:00,0,1,-5.6284
SEQ_AR-11934_201312261829,AR-11934,2013-12-26T18:29:39+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11934_T002_20131222180000.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11934_T003_20131222192000.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11934_T000_20131226112939.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11934_T001_20131226182939.fits,2013-12-27T18:29:39+00:00,2013-12-28T18:29:39+00:00,0,1,-5.6284
SEQ_AR-11934_201312262159,AR-11934,2013-12-26T21:59:39+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11934_T003_20131222192000.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11934_T000_20131226112939.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11934_T001_20131226182939.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11934_T002_20131226215939.fits,2013-12-27T21:59:39+00:00,2013-12-28T21:59:39+00:00,0,1,-5.6284
SEQ_AR-11934_201312262319,AR-11934,2013-12-26T23:19:39+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11934_T000_20131226112939.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11934_T001_20131226182939.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11934_T002_20131226215939.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11934_T003_20131226231939.fits,2013-12-27T23:19:39+00:00,2013-12-28T23:19:39+00:00,0,1,-5.6284
SEQ_AR-11936_201312261203,AR-11936,2013-12-26T12:03:01+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11936_T000_20131226001301.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11936_T001_20131226071301.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11936_T002_20131226104301.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11936_T003_20131226120301.fits,2013-12-27T12:03:01+00:00,2013-12-28T12:03:01+00:00,0,1,-5.286
SEQ_AR-11936_201312281946,AR-11936,2013-12-28T19:46:00+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11936_T001_20131226071301.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11936_T002_20131226104301.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11936_T003_20131226120301.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11936_T000_20131228194600.fits,2013-12-29T19:46:00+00:00,2013-12-30T19:46:00+00:00,1,2,-4.4381
SEQ_AR-11936_201312290256,AR-11936,2013-12-29T02:56:00+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11936_T002_20131226104301.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11936_T003_20131226120301.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11936_T000_20131228194600.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11936_T001_20131229025600.fits,2013-12-30T02:56:00+00:00,2013-12-31T02:56:00+00:00,1,2,-4.4381
SEQ_AR-11936_201312290626,AR-11936,2013-12-29T06:26:00+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11936_T003_20131226120301.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11936_T000_20131228194600.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11936_T001_20131229025600.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11936_T002_20131229062600.fits,2013-12-30T06:26:00+00:00,2013-12-31T06:26:00+00:00,1,2,-4.4381
SEQ_AR-11936_201312290746,AR-11936,2013-12-29T07:46:00+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11936_T000_20131228194600.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11936_T001_20131229025600.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11936_T002_20131229062600.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11936_T003_20131229074600.fits,2013-12-30T07:46:00+00:00,2013-12-31T07:46:00+00:00,1,2,-4.4381
SEQ_AR-11936_201401031052,AR-11936,2014-01-03T10:52:01+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11936_T001_20131229025600.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11936_T002_20131229062600.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11936_T003_20131229074600.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11936_T000_20140103105201.fits,2014-01-04T10:52:01+00:00,2014-01-05T10:52:01+00:00,1,2,-4.6507
SEQ_AR-11936_201401031752,AR-11936,2014-01-03T17:52:01+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11936_T002_20131229062600.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11936_T003_20131229074600.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11936_T000_20140103105201.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11936_T001_20140103175201.fits,2014-01-04T17:52:01+00:00,2014-01-05T17:52:01+00:00,1,2,-4.6507
